full_name,monetary,avgmonetary,frequency,last_order_date,max_order_date,recency,rfm_recency,rfm_frequency,rfm_monetary,rfm_cell,rfm_cell_string,rfm_segment
Violet Suryatmi,3148526,524754.0,6,2022-04-27 08:40:14.051945+00:00,2022-07-31 23:59:19.821469+00:00,95,2,2,2,6,222,hibernating
Violet Susanti,5840349,365022.0,16,2022-04-07 23:28:49.710056+00:00,2022-07-31 23:59:19.821469+00:00,115,2,3,2,7,232,hibernating
Violet Usamah,5908702,347571.0,17,2022-02-28 10:31:01.198701+00:00,2022-07-31 23:59:19.821469+00:00,153,2,3,2,7,232,hibernating
Violet Utami,13558745,502176.0,27,2022-06-23 02:19:09.172849+00:00,2022-07-31 23:59:19.821469+00:00,38,4,3,3,10,334,need attention
Violet Wahyuni,102766634,870904.0,118,2022-07-17 13:01:50.135260+00:00,2022-07-31 23:59:19.821469+00:00,14,5,5,5,15,555,champions
Violet Wastuti,3736133,1245378.0,3,2022-02-28 14:46:30.064147+00:00,2022-07-31 23:59:19.821469+00:00,153,2,1,2,5,212,hibernating
Violet Widiastuti,65680782,925081.0,71,2022-07-22 00:52:02.602295+00:00,2022-07-31 23:59:19.821469+00:00,9,5,5,4,14,455,loyal
Violet Wijayanti,79631012,1244235.0,64,2022-06-24 01:34:50.259580+00:00,2022-07-31 23:59:19.821469+00:00,37,4,4,5,13,544,champions
Violet Winarsih,91339114,1790963.0,51,2022-07-05 22:51:24.611767+00:00,2022-07-31 23:59:19.821469+00:00,26,4,4,5,13,544,champions
Violet Wulandari,3609262,601544.0,6,2022-06-05 17:55:06.470483+00:00,2022-07-31 23:59:19.821469+00:00,56,3,2,2,7,223,at risk
Violet Yolanda,1818483,303080.0,6,2021-06-14 14:35:57.123009+00:00,2022-07-31 23:59:19.821469+00:00,412,1,2,2,5,221,hibernating
Violet Yulianti,16212522,623559.0,26,2022-06-05 18:16:43.076227+00:00,2022-07-31 23:59:19.821469+00:00,56,3,3,3,9,333,need attention
Violet Yuliarti,172245733,1672289.0,103,2022-06-24 15:33:28.590779+00:00,2022-07-31 23:59:19.821469+00:00,37,4,5,5,14,554,champions
Virman Dongoran,51073313,630535.0,81,2022-07-01 01:29:29.995132+00:00,2022-07-31 23:59:19.821469+00:00,30,4,5,4,13,454,loyal
Virman Firmansyah,92640010,996129.0,93,2022-07-15 04:06:28.939204+00:00,2022-07-31 23:59:19.821469+00:00,16,5,5,5,15,555,champions
Virman Habibi,217689,217689.0,1,2019-04-02 01:08:52.949612+00:00,2022-07-31 23:59:19.821469+00:00,1216,1,1,1,3,111,hibernating
Virman Halim,7090700,443169.0,16,2022-03-17 00:20:40.954864+00:00,2022-07-31 23:59:19.821469+00:00,136,2,3,2,7,232,hibernating
Virman Haryanto,489993,244996.0,2,2021-11-28 14:11:46.311471+00:00,2022-07-31 23:59:19.821469+00:00,245,2,1,1,4,112,hibernating
Virman Hutasoit,105078966,2626974.0,40,2022-06-28 23:27:24.932714+00:00,2022-07-31 23:59:19.821469+00:00,33,4,4,5,13,544,champions
Virman Kusumo,111282957,862659.0,129,2022-06-10 21:26:06.373636+00:00,2022-07-31 23:59:19.821469+00:00,51,3,5,5,13,553,potential loyalist
Virman Mahendra,8264053,635696.0,13,2022-04-17 12:15:14.308219+00:00,2022-07-31 23:59:19.821469+00:00,105,2,3,3,8,332,about to sleep
Virman Maheswara,11528656,371892.0,31,2022-07-05 09:08:26.189693+00:00,2022-07-31 23:59:19.821469+00:00,26,4,4,3,11,344,loyal
Virman Manullang,94772556,2016437.0,47,2022-04-17 13:57:33.889809+00:00,2022-07-31 23:59:19.821469+00:00,105,2,4,5,11,542,potential loyalist
Virman Marbun,126050636,887681.0,142,2022-07-22 13:15:05.107254+00:00,2022-07-31 23:59:19.821469+00:00,9,5,5,5,15,555,champions
Virman Nababan,7627607,476725.0,16,2022-05-25 23:24:18.288808+00:00,2022-07-31 23:59:19.821469+00:00,67,3,3,3,9,333,need attention
Virman Nainggolan,307781,307781.0,1,2020-01-27 02:50:06.096316+00:00,2022-07-31 23:59:19.821469+00:00,916,1,1,1,3,111,hibernating
Virman Najmudin,113986732,1117517.0,102,2022-07-21 19:59:57.466686+00:00,2022-07-31 23:59:19.821469+00:00,10,5,5,5,15,555,champions
Virman Nugroho,21019116,700637.0,30,2022-07-05 07:51:54.176246+00:00,2022-07-31 23:59:19.821469+00:00,26,4,4,3,11,344,loyal
Virman Pangestu,1052486,526243.0,2,2017-05-01 05:55:33.662499+00:00,2022-07-31 23:59:19.821469+00:00,1917,1,1,1,3,111,hibernating
Virman Permadi,1282562,256512.0,5,2021-05-20 13:27:50.658244+00:00,2022-07-31 23:59:19.821469+00:00,437,1,2,1,4,121,hibernating
Virman Prabowo,779744,779744.0,1,2022-02-21 17:31:49.761627+00:00,2022-07-31 23:59:19.821469+00:00,160,2,1,1,4,112,hibernating
Virman Pradana,153336738,1161642.0,132,2022-06-25 07:39:36.180743+00:00,2022-07-31 23:59:19.821469+00:00,36,4,5,5,14,554,champions
Virman Rajata,2916282,972094.0,3,2019-05-31 15:17:10.548239+00:00,2022-07-31 23:59:19.821469+00:00,1157,1,1,2,4,211,hibernating
Virman Saefullah,48375574,767866.0,63,2022-06-27 22:15:44.464825+00:00,2022-07-31 23:59:19.821469+00:00,34,4,4,4,12,444,loyal
Virman Santoso,6728512,1121419.0,6,2022-01-28 05:57:01.023833+00:00,2022-07-31 23:59:19.821469+00:00,184,2,2,2,6,222,hibernating
Virman Saptono,430486,430486.0,1,2019-02-25 08:58:55.083590+00:00,2022-07-31 23:59:19.821469+00:00,1252,1,1,1,3,111,hibernating
Virman Saragih,246873,246873.0,1,2022-06-27 04:56:41.309705+00:00,2022-07-31 23:59:19.821469+00:00,34,4,1,1,6,114,hibernating
Virman Sihombing,2070331,414066.0,5,2022-05-23 04:05:13.886426+00:00,2022-07-31 23:59:19.821469+00:00,69,3,2,2,7,223,at risk
Virman Sihotang,168110425,1098761.0,153,2022-07-25 00:30:25.854626+00:00,2022-07-31 23:59:19.821469+00:00,6,5,5,5,15,555,champions
Virman Simbolon,3134192,391774.0,8,2021-10-25 19:44:10.719512+00:00,2022-07-31 23:59:19.821469+00:00,279,1,2,2,5,221,hibernating
Virman Siregar,83841251,1643946.0,51,2022-06-23 02:22:32.236359+00:00,2022-07-31 23:59:19.821469+00:00,38,4,4,5,13,544,champions
Virman Situmorang,154793537,2091805.0,74,2022-07-21 07:33:27.216611+00:00,2022-07-31 23:59:19.821469+00:00,10,5,5,5,15,555,champions
Virman Utama,112795386,3638561.0,31,2022-02-26 22:12:05.790995+00:00,2022-07-31 23:59:19.821469+00:00,155,2,4,5,11,542,potential loyalist
Virman Uwais,1082939,360980.0,3,2021-11-26 08:37:32.676733+00:00,2022-07-31 23:59:19.821469+00:00,247,2,1,1,4,112,hibernating
Virman Wahyudin,272027640,1030408.0,264,2022-07-29 16:04:06.028043+00:00,2022-07-31 23:59:19.821469+00:00,2,5,5,5,15,555,champions
Virman Waluyo,5277375,405952.0,13,2022-02-16 02:05:58.101649+00:00,2022-07-31 23:59:19.821469+00:00,165,2,3,2,7,232,hibernating
Virman Wasita,72420295,1341117.0,54,2022-07-01 02:59:53.173424+00:00,2022-07-31 23:59:19.821469+00:00,30,4,4,4,12,444,loyal
Virman Winarno,245684,245684.0,1,2019-12-16 00:43:49.154884+00:00,2022-07-31 23:59:19.821469+00:00,958,1,1,1,3,111,hibernating
Vivi Agustina,352865167,3794249.0,93,2022-06-28 02:17:09.178780+00:00,2022-07-31 23:59:19.821469+00:00,33,4,5,5,14,554,champions
Vivi Anggraini,6433032,494849.0,13,2022-05-19 01:43:25.248745+00:00,2022-07-31 23:59:19.821469+00:00,73,3,3,2,8,233,at risk
Vivi Aryani,2083580,231509.0,9,2022-04-01 07:47:58.339606+00:00,2022-07-31 23:59:19.821469+00:00,121,2,2,2,6,222,hibernating
Vivi Astuti,5684413,473701.0,12,2022-01-23 20:26:27.767708+00:00,2022-07-31 23:59:19.821469+00:00,189,2,2,2,6,222,hibernating
Vivi Fujiati,970719619,2889046.0,336,2022-07-24 03:25:32.988737+00:00,2022-07-31 23:59:19.821469+00:00,7,5,5,5,15,555,champions
Vivi Halimah,940332,470166.0,2,2021-06-29 19:44:27.944636+00:00,2022-07-31 23:59:19.821469+00:00,397,1,1,1,3,111,hibernating
Vivi Handayani,3623768,603961.0,6,2021-06-07 17:34:34.870980+00:00,2022-07-31 23:59:19.821469+00:00,419,1,2,2,5,221,hibernating
Vivi Hariyah,2485648,2485648.0,1,2018-11-24 12:42:13.049303+00:00,2022-07-31 23:59:19.821469+00:00,1345,1,1,2,4,211,hibernating
Vivi Hartati,15810381,527013.0,30,2022-07-12 05:07:58.921119+00:00,2022-07-31 23:59:19.821469+00:00,19,5,4,3,12,345,loyal
Vivi Hasanah,32046529,801163.0,40,2022-07-17 06:49:19.964165+00:00,2022-07-31 23:59:19.821469+00:00,14,5,4,4,13,445,loyal
Vivi Hassanah,1790429,447607.0,4,2022-07-02 08:05:16.691908+00:00,2022-07-31 23:59:19.821469+00:00,29,4,2,2,8,224,at risk
Vivi Hastuti,92368399,923684.0,100,2022-06-13 22:51:30.365641+00:00,2022-07-31 23:59:19.821469+00:00,48,3,5,5,13,553,potential loyalist
Vivi Kusmawati,51998212,722197.0,72,2022-07-05 08:08:58.320386+00:00,2022-07-31 23:59:19.821469+00:00,26,4,5,4,13,454,loyal
Vivi Kuswandari,23910926,1992577.0,12,2021-10-12 20:03:33.715210+00:00,2022-07-31 23:59:19.821469+00:00,292,1,2,3,6,321,about to sleep
Vivi Lailasari,6178823,772353.0,8,2022-04-24 12:15:35.511954+00:00,2022-07-31 23:59:19.821469+00:00,98,2,2,2,6,222,hibernating
Vivi Laksita,108009528,1421178.0,76,2022-07-15 21:24:55.349078+00:00,2022-07-31 23:59:19.821469+00:00,16,5,5,5,15,555,champions
Vivi Laksmiwati,85135452,3547310.0,24,2022-03-14 02:53:07.386939+00:00,2022-07-31 23:59:19.821469+00:00,139,2,3,5,10,532,potential loyalist
Vivi Lestari,163428923,2068721.0,79,2022-07-06 05:33:59.918196+00:00,2022-07-31 23:59:19.821469+00:00,25,4,5,5,14,554,champions
Vivi Mandasari,61584007,821120.0,75,2022-06-26 01:45:41.126637+00:00,2022-07-31 23:59:19.821469+00:00,35,4,5,4,13,454,loyal
Vivi Mardhiyah,178712277,1881182.0,95,2022-07-13 05:28:59.652747+00:00,2022-07-31 23:59:19.821469+00:00,18,5,5,5,15,555,champions
Vivi Maryati,91172934,660673.0,138,2022-07-10 13:56:57.949144+00:00,2022-07-31 23:59:19.821469+00:00,21,4,5,5,14,554,champions
Vivi Mayasari,188689934,1019946.0,185,2022-07-02 23:01:43.907021+00:00,2022-07-31 23:59:19.821469+00:00,29,4,5,5,14,554,champions
Vivi Melani,35532185,582495.0,61,2022-07-31 21:41:32.946165+00:00,2022-07-31 23:59:19.821469+00:00,0,5,4,4,13,445,loyal
Vivi Mulyani,1752946,584315.0,3,2022-04-18 03:46:18.499753+00:00,2022-07-31 23:59:19.821469+00:00,104,2,1,2,5,212,hibernating
Vivi Namaga,5656055,404004.0,14,2022-02-07 04:44:30.361330+00:00,2022-07-31 23:59:19.821469+00:00,174,2,3,2,7,232,hibernating
Vivi Nasyiah,37041924,3367448.0,11,2021-10-09 09:54:40.872630+00:00,2022-07-31 23:59:19.821469+00:00,295,1,2,4,7,421,promising
Vivi Nasyidah,135630101,955142.0,142,2022-07-03 05:33:06.603176+00:00,2022-07-31 23:59:19.821469+00:00,28,4,5,5,14,554,champions
Vivi Novitasari,422235490,1060893.0,398,2022-07-25 01:37:52.154490+00:00,2022-07-31 23:59:19.821469+00:00,6,5,5,5,15,555,champions
Vivi Nurdiyanti,46191789,710643.0,65,2022-07-25 18:54:12.199509+00:00,2022-07-31 23:59:19.821469+00:00,6,5,4,4,13,445,loyal
Vivi Padmasari,40456265,1395044.0,29,2022-06-24 11:11:21.201896+00:00,2022-07-31 23:59:19.821469+00:00,37,4,4,4,12,444,loyal
Vivi Palastri,11342245,630125.0,18,2022-06-24 17:40:20.007730+00:00,2022-07-31 23:59:19.821469+00:00,37,4,3,3,10,334,need attention
Vivi Permata,11790183,620536.0,19,2022-02-17 00:03:43.431409+00:00,2022-07-31 23:59:19.821469+00:00,164,2,3,3,8,332,about to sleep
Vivi Pertiwi,90562711,774040.0,117,2022-07-30 19:53:38.594235+00:00,2022-07-31 23:59:19.821469+00:00,1,5,5,5,15,555,champions
Vivi Prastuti,135671,135671.0,1,2018-04-29 18:00:38.610026+00:00,2022-07-31 23:59:19.821469+00:00,1554,1,1,1,3,111,hibernating
Vivi Pratiwi,9965449,996545.0,10,2022-06-18 03:55:46.890630+00:00,2022-07-31 23:59:19.821469+00:00,43,4,2,3,9,324,at risk
Vivi Pudjiastuti,23975061,521197.0,46,2022-07-02 01:49:06.861196+00:00,2022-07-31 23:59:19.821469+00:00,29,4,4,3,11,344,loyal
Vivi Puspasari,122641,122641.0,1,2022-06-14 17:28:02.355991+00:00,2022-07-31 23:59:19.821469+00:00,47,3,1,1,5,113,hibernating
Vivi Puspita,4799698,599962.0,8,2021-07-31 20:39:08.579726+00:00,2022-07-31 23:59:19.821469+00:00,365,1,2,2,5,221,hibernating
Vivi Rahayu,6460019,538335.0,12,2022-06-07 12:54:59.228241+00:00,2022-07-31 23:59:19.821469+00:00,54,3,2,2,7,223,at risk
Vivi Rahimah,5507442,323967.0,17,2022-07-11 16:29:39.065356+00:00,2022-07-31 23:59:19.821469+00:00,20,4,3,2,9,234,at risk
Vivi Rahmawati,569023,284512.0,2,2019-09-02 06:18:05.303413+00:00,2022-07-31 23:59:19.821469+00:00,1063,1,1,1,3,111,hibernating
Vivi Riyanti,27448307,1444648.0,19,2022-04-20 03:40:58.875555+00:00,2022-07-31 23:59:19.821469+00:00,102,2,3,4,9,432,potential loyalist
Vivi Safitri,24112166,753505.0,32,2022-05-05 14:31:26.506067+00:00,2022-07-31 23:59:19.821469+00:00,87,3,4,3,10,343,need attention
Vivi Suartini,899898,299966.0,3,2021-01-03 00:19:21.990619+00:00,2022-07-31 23:59:19.821469+00:00,574,1,1,1,3,111,hibernating
Vivi Sudiati,2998481,333165.0,9,2022-04-25 04:53:20.535181+00:00,2022-07-31 23:59:19.821469+00:00,97,2,2,2,6,222,hibernating
Vivi Suryatmi,50849047,847484.0,60,2022-06-10 09:59:28.743165+00:00,2022-07-31 23:59:19.821469+00:00,51,3,4,4,11,443,potential loyalist
Vivi Susanti,347971267,1519525.0,229,2022-07-24 23:21:52.097223+00:00,2022-07-31 23:59:19.821469+00:00,7,5,5,5,15,555,champions
Vivi Usada,27812794,556256.0,50,2022-07-14 23:41:00.906418+00:00,2022-07-31 23:59:19.821469+00:00,17,5,4,4,13,445,loyal
Vivi Usamah,458870,458870.0,1,2022-02-14 15:31:09.156855+00:00,2022-07-31 23:59:19.821469+00:00,167,2,1,1,4,112,hibernating
Vivi Utami,67162890,3731272.0,18,2021-11-19 19:30:41.035698+00:00,2022-07-31 23:59:19.821469+00:00,254,2,3,4,9,432,potential loyalist
Vivi Uyainah,72113825,1758874.0,41,2022-05-02 04:52:57.078904+00:00,2022-07-31 23:59:19.821469+00:00,90,3,4,4,11,443,potential loyalist
Vivi Wahyuni,10603346,706890.0,15,2022-05-29 01:44:25.329044+00:00,2022-07-31 23:59:19.821469+00:00,63,3,3,3,9,333,need attention
Vivi Widiastuti,2428729,404788.0,6,2021-06-11 10:02:35.772853+00:00,2022-07-31 23:59:19.821469+00:00,415,1,2,2,5,221,hibernating
Vivi Wijayanti,1733344,433336.0,4,2021-06-11 07:12:08.806267+00:00,2022-07-31 23:59:19.821469+00:00,415,1,2,2,5,221,hibernating
Vivi Winarsih,67224841,763919.0,88,2022-07-29 22:51:31.206391+00:00,2022-07-31 23:59:19.821469+00:00,2,5,5,4,14,455,loyal
Vivi Yolanda,19573138,674936.0,29,2022-04-02 22:30:47.002361+00:00,2022-07-31 23:59:19.821469+00:00,120,2,4,3,9,342,need attention
Vivi Yulianti,12251100,765694.0,16,2022-06-05 00:04:27.813675+00:00,2022-07-31 23:59:19.821469+00:00,56,3,3,3,9,333,need attention
Vivi Yuliarti,412496107,2844801.0,145,2022-06-24 08:41:03.377550+00:00,2022-07-31 23:59:19.821469+00:00,37,4,5,5,14,554,champions
Vivi Yuniar,107251438,932621.0,115,2022-06-11 16:37:17.131161+00:00,2022-07-31 23:59:19.821469+00:00,50,3,5,5,13,553,potential loyalist
Vivi Zulaika,120126500,800843.0,150,2022-07-23 22:43:56.145491+00:00,2022-07-31 23:59:19.821469+00:00,8,5,5,5,15,555,champions
Wadi Gunawan,5416371,541637.0,10,2022-07-22 04:05:35.288857+00:00,2022-07-31 23:59:19.821469+00:00,9,5,2,2,9,225,at risk
Wadi Haryanto,2454249,306781.0,8,2022-05-08 21:36:09.185462+00:00,2022-07-31 23:59:19.821469+00:00,84,3,2,2,7,223,at risk
Wadi Hutapea,576643,288322.0,2,2022-02-11 18:51:18.137835+00:00,2022-07-31 23:59:19.821469+00:00,170,2,1,1,4,112,hibernating
Wadi Hutasoit,262334293,2451722.0,107,2022-07-02 18:43:35.159020+00:00,2022-07-31 23:59:19.821469+00:00,29,4,5,5,14,554,champions
Wadi Irawan,3433039,490434.0,7,2022-04-06 23:29:25.477348+00:00,2022-07-31 23:59:19.821469+00:00,116,2,2,2,6,222,hibernating
Wadi Jailani,13723710,914914.0,15,2022-07-22 00:56:19.314200+00:00,2022-07-31 23:59:19.821469+00:00,9,5,3,3,11,335,need attention
Wadi Kusumo,7532054,684732.0,11,2022-06-11 11:28:49.843830+00:00,2022-07-31 23:59:19.821469+00:00,50,3,2,3,8,323,about to sleep
Wadi Lazuardi,1919901,383980.0,5,2021-11-20 18:28:55.612278+00:00,2022-07-31 23:59:19.821469+00:00,253,2,2,2,6,222,hibernating
Wadi Mahendra,1857411,371482.0,5,2022-03-28 20:20:24.543376+00:00,2022-07-31 23:59:19.821469+00:00,125,2,2,2,6,222,hibernating
Wadi Manullang,59365958,824527.0,72,2022-07-06 07:43:25.355610+00:00,2022-07-31 23:59:19.821469+00:00,25,4,5,4,13,454,loyal
Wadi Najmudin,89280138,1014547.0,88,2022-05-17 00:19:17.082127+00:00,2022-07-31 23:59:19.821469+00:00,75,3,5,5,13,553,potential loyalist
Wadi Napitupulu,6394849,491911.0,13,2022-02-02 06:39:14.113987+00:00,2022-07-31 23:59:19.821469+00:00,179,2,3,2,7,232,hibernating
Wadi Pangestu,18547582,1091034.0,17,2022-07-03 04:56:19.409194+00:00,2022-07-31 23:59:19.821469+00:00,28,4,3,3,10,334,need attention
Wadi Prabowo,123038098,1337371.0,92,2022-05-24 06:53:43.096144+00:00,2022-07-31 23:59:19.821469+00:00,68,3,5,5,13,553,potential loyalist
Wadi Pradana,542423,271212.0,2,2020-05-01 23:09:31.931901+00:00,2022-07-31 23:59:19.821469+00:00,821,1,1,1,3,111,hibernating
Wadi Pranowo,1345580,672790.0,2,2018-07-29 15:29:19.919220+00:00,2022-07-31 23:59:19.821469+00:00,1463,1,1,1,3,111,hibernating
Wadi Prasasta,13405436,744746.0,18,2022-06-12 21:52:44.411315+00:00,2022-07-31 23:59:19.821469+00:00,49,3,3,3,9,333,need attention
Wadi Prasetya,29399185,864682.0,34,2022-07-06 18:36:08.198704+00:00,2022-07-31 23:59:19.821469+00:00,25,4,4,4,12,444,loyal
Wadi Prasetyo,6299861,484605.0,13,2021-12-31 19:41:54.712727+00:00,2022-07-31 23:59:19.821469+00:00,212,2,3,2,7,232,hibernating
Wadi Prayoga,1063272,531636.0,2,2022-01-07 02:16:20.502464+00:00,2022-07-31 23:59:19.821469+00:00,205,2,1,1,4,112,hibernating
Wadi Rajasa,4836786,604598.0,8,2022-03-22 10:03:03.650770+00:00,2022-07-31 23:59:19.821469+00:00,131,2,2,2,6,222,hibernating
Wadi Saptono,23592706,481484.0,49,2022-07-28 16:57:10.002036+00:00,2022-07-31 23:59:19.821469+00:00,3,5,4,3,12,345,loyal
Wadi Saputra,278403,278403.0,1,2019-07-25 05:58:00.939968+00:00,2022-07-31 23:59:19.821469+00:00,1102,1,1,1,3,111,hibernating
Wadi Simbolon,2119040,353173.0,6,2022-07-23 16:16:46.097340+00:00,2022-07-31 23:59:19.821469+00:00,8,5,2,2,9,225,at risk
Wadi Situmorang,1414057,282811.0,5,2021-11-03 22:16:28.251226+00:00,2022-07-31 23:59:19.821469+00:00,270,2,2,1,5,122,hibernating
Wadi Thamrin,5170873,574541.0,9,2020-12-03 07:01:33.645284+00:00,2022-07-31 23:59:19.821469+00:00,605,1,2,2,5,221,hibernating
Wadi Wacana,69397260,1542161.0,45,2022-07-05 03:28:55.416266+00:00,2022-07-31 23:59:19.821469+00:00,26,4,4,4,12,444,loyal
Wadi Wahyudin,285293488,1817156.0,157,2022-07-25 03:11:58.400519+00:00,2022-07-31 23:59:19.821469+00:00,6,5,5,5,15,555,champions
Wadi Waluyo,352011,352011.0,1,2018-11-03 22:26:46.214779+00:00,2022-07-31 23:59:19.821469+00:00,1366,1,1,1,3,111,hibernating
Wadi Wibowo,1703942,340788.0,5,2022-03-16 16:59:15.390043+00:00,2022-07-31 23:59:19.821469+00:00,137,2,2,2,6,222,hibernating
Wadi Zulkarnain,9207476,613832.0,15,2022-04-15 22:35:38.094655+00:00,2022-07-31 23:59:19.821469+00:00,107,2,3,3,8,332,about to sleep
Wage Budiman,12325803,880414.0,14,2021-12-14 13:02:07.535858+00:00,2022-07-31 23:59:19.821469+00:00,229,2,3,3,8,332,about to sleep
Wage Firgantoro,256126,256126.0,1,2020-09-05 21:57:51.407967+00:00,2022-07-31 23:59:19.821469+00:00,694,1,1,1,3,111,hibernating
Wage Gunawan,40075546,1669814.0,24,2022-07-04 18:16:41.646161+00:00,2022-07-31 23:59:19.821469+00:00,27,4,3,4,11,434,potential loyalist
Wage Habibi,26413610,754675.0,35,2022-07-09 20:53:57.518817+00:00,2022-07-31 23:59:19.821469+00:00,22,4,4,4,12,444,loyal
Wage Hutasoit,5178636,647330.0,8,2021-07-16 00:57:06.073393+00:00,2022-07-31 23:59:19.821469+00:00,380,1,2,2,5,221,hibernating
Wage Jailani,2218692,443738.0,5,2021-06-04 08:17:23.217453+00:00,2022-07-31 23:59:19.821469+00:00,422,1,2,2,5,221,hibernating
Wage Kurniawan,6227720,311386.0,20,2022-04-25 14:00:24.290898+00:00,2022-07-31 23:59:19.821469+00:00,97,2,3,2,7,232,hibernating
Wage Mahendra,16599925,386045.0,43,2022-06-18 21:41:45.670511+00:00,2022-07-31 23:59:19.821469+00:00,43,4,4,3,11,344,loyal
Wage Maheswara,238534,238534.0,1,2021-07-11 22:53:57.225739+00:00,2022-07-31 23:59:19.821469+00:00,385,1,1,1,3,111,hibernating
Wage Mandala,47414791,499103.0,95,2022-05-16 02:43:12.232951+00:00,2022-07-31 23:59:19.821469+00:00,76,3,5,4,12,453,loyal
Wage Mustofa,1391277,278255.0,5,2022-07-04 21:33:05.681569+00:00,2022-07-31 23:59:19.821469+00:00,27,4,2,1,7,124,at risk
Wage Napitupulu,41296268,676988.0,61,2022-07-09 05:55:39.799946+00:00,2022-07-31 23:59:19.821469+00:00,22,4,4,4,12,444,loyal
Wage Natsir,53286069,1614729.0,33,2022-07-18 19:34:58.567222+00:00,2022-07-31 23:59:19.821469+00:00,13,5,4,4,13,445,loyal
Wage Prabowo,246280,246280.0,1,2017-08-24 08:02:10.779284+00:00,2022-07-31 23:59:19.821469+00:00,1802,1,1,1,3,111,hibernating
Wage Prakasa,554246,277123.0,2,2021-12-02 20:08:21.747946+00:00,2022-07-31 23:59:19.821469+00:00,241,2,1,1,4,112,hibernating
Wage Prasetyo,242020530,1635274.0,148,2022-07-04 05:46:54.224101+00:00,2022-07-31 23:59:19.821469+00:00,27,4,5,5,14,554,champions
Wage Rajata,35365522,1140823.0,31,2022-06-26 08:03:27.367043+00:00,2022-07-31 23:59:19.821469+00:00,35,4,4,4,12,444,loyal
Wage Ramadan,1953076,651025.0,3,2021-09-30 19:53:51.501005+00:00,2022-07-31 23:59:19.821469+00:00,304,1,1,2,4,211,hibernating
Wage Salahudin,10385476,741820.0,14,2022-07-28 07:58:05.555633+00:00,2022-07-31 23:59:19.821469+00:00,3,5,3,3,11,335,need attention
Wage Santoso,25782960,613880.0,42,2022-07-13 05:52:08.790406+00:00,2022-07-31 23:59:19.821469+00:00,18,5,4,4,13,445,loyal
Wage Saptono,2726439,908813.0,3,2022-06-09 19:58:13.819305+00:00,2022-07-31 23:59:19.821469+00:00,52,3,1,2,6,213,hibernating
Wage Saputra,210040,210040.0,1,2019-05-11 16:34:36.849789+00:00,2022-07-31 23:59:19.821469+00:00,1177,1,1,1,3,111,hibernating
Wage Setiawan,4009861,668310.0,6,2022-06-30 02:38:15.284903+00:00,2022-07-31 23:59:19.821469+00:00,31,4,2,2,8,224,at risk
Wage Sihombing,12480433,734143.0,17,2022-07-12 22:47:54.648479+00:00,2022-07-31 23:59:19.821469+00:00,19,5,3,3,11,335,need attention
Wage Simanjuntak,14977537,1872192.0,8,2020-09-14 00:10:10.805122+00:00,2022-07-31 23:59:19.821469+00:00,685,1,2,3,6,321,about to sleep
Wage Sinaga,1437808,479269.0,3,2022-03-17 17:53:03.001165+00:00,2022-07-31 23:59:19.821469+00:00,136,2,1,2,5,212,hibernating
Wage Sirait,7655612,478476.0,16,2022-05-16 07:17:30.618741+00:00,2022-07-31 23:59:19.821469+00:00,76,3,3,3,9,333,need attention
Wage Suryono,11721233,418615.0,28,2022-06-11 12:59:11.007529+00:00,2022-07-31 23:59:19.821469+00:00,50,3,3,3,9,333,need attention
Wage Suwarno,1321640,264328.0,5,2022-04-02 16:54:54.838857+00:00,2022-07-31 23:59:19.821469+00:00,120,2,2,1,5,122,hibernating
Wage Wijaya,295606,295606.0,1,2021-06-27 12:01:06.588651+00:00,2022-07-31 23:59:19.821469+00:00,399,1,1,1,3,111,hibernating
Wage Winarno,54090783,948961.0,57,2022-06-25 18:51:24.535124+00:00,2022-07-31 23:59:19.821469+00:00,36,4,4,4,12,444,loyal
